id;Full Name;Title;Genre;isLoaned;isReviewed;ratedAt
2842;Emil Cioran;Demiurgul cel rau;P39_ROMANIAN_LITERATURE;;;IV
2843;Emil Cioran;Despre neajunsul de a te fi nascut;P39_ROMANIAN_LITERATURE;;;I
2844;Emil Cioran;Despre neajunsul de a te fi nascut;P39_ROMANIAN_LITERATURE;;;II
2845;Emil Cioran;Eseuri;P39_ROMANIAN_LITERATURE;;;III
2846;Emil Cioran;Eseuri;P39_ROMANIAN_LITERATURE;;;IV
2847;Emil Cioran;Exercitii de admiratie;P39_ROMANIAN_LITERATURE;;;V
2848;Emil Cioran;Exercitii de admiratie;P39_ROMANIAN_LITERATURE;;;I
2849;Emil Cioran;Indreptar patimas;P39_ROMANIAN_LITERATURE;;;II
2850;Emil Cioran;Indreptar patimas;P39_ROMANIAN_LITERATURE;;;III
2851;Emil Cioran;Ispita de a exista;P39_ROMANIAN_LITERATURE;;;IV
2852;Emil Cioran;Ispita De A Exista;P39_ROMANIAN_LITERATURE;;;V
2853;Emil Cioran;Istorie si utopie;P39_ROMANIAN_LITERATURE;;;I
2854;Emil Cioran;Istorie si utopie;P39_ROMANIAN_LITERATURE;;;II
2855;Emil Cioran;Lacrimi si sfinti;P39_ROMANIAN_LITERATURE;;;III
2856;Emil Cioran;Lacrimi si sfinti;P39_ROMANIAN_LITERATURE;;;IV
2857;Emil Cioran;Marturisiri si anateme;P39_ROMANIAN_LITERATURE;;;V
2858;Emil Cioran;Marturisiri si anateme;P39_ROMANIAN_LITERATURE;;;I
2859;Emil Cioran;Munca ;P39_ROMANIAN_LITERATURE;;;II
2860;Emil Cioran;Munca 09 ;P39_ROMANIAN_LITERATURE;;;III
2861;Emil Cioran;Pe culmile disperarii;P39_ROMANIAN_LITERATURE;;;IV
2862;Emil Cioran;Pe culmile disperarii;P39_ROMANIAN_LITERATURE;;;V
2863;Emil Cioran;Razne;P39_ROMANIAN_LITERATURE;;;I
2864;Emil Cioran;Razne;P39_ROMANIAN_LITERATURE;;;II
2865;Emil Cioran;Revelatiile durerii;P39_ROMANIAN_LITERATURE;;;III
2866;Emil Cioran;Revelatiile durerii;P39_ROMANIAN_LITERATURE;;;IV
2867;Emil Cioran;Schimbarea la fata a Romaniei;P39_ROMANIAN_LITERATURE;;;V
2868;Emil Cioran;Schimbarea la fata a Romaniei08 ;P39_ROMANIAN_LITERATURE;;;I
2869;Emil Cioran;Scrisori catre cei de-acasa;P39_ROMANIAN_LITERATURE;;;II
2870;Emil Cioran;Scrisori catre cei de-acasa;P39_ROMANIAN_LITERATURE;;;III
2871;Emil Cioran;Sfartecare;P39_ROMANIAN_LITERATURE;;;IV
2872;Emil Cioran;Sfartecare;P39_ROMANIAN_LITERATURE;;;I
2873;Emil Cioran;Silogismele amaraciunii;P39_ROMANIAN_LITERATURE;;;II
2874;Emil Cioran;Silogismele amaraciunii;P39_ROMANIAN_LITERATURE;;;III
2875;Emil Cioran;Tratat de descompunere;P39_ROMANIAN_LITERATURE;;;IV
2876;Emil Cioran;Tratat De Descompunere 1.1 ;P39_ROMANIAN_LITERATURE;;;V
2877;Emil Garleanu;Cea dintai durere;P29_ENGLISH_LITERATURE;;;I
2878;Emil Garleanu;Cea dintai durere;P29_ENGLISH_LITERATURE;;;II
2879;Emil Garleanu;Din lumea celor care nu cuvanta;P29_ENGLISH_LITERATURE;;;III
2880;Emil Garleanu;Din lumea celor care nu cuvanta;P29_ENGLISH_LITERATURE;;;IV
2881;Emil Garleanu;Gandacelul;GR1_FOLKLORE;;;V
2882;Emil Garleanu;Gandacelul;GR1_FOLKLORE;;;I
2883;Emil Garleanu;Nucul lui Odobac;P29_ENGLISH_LITERATURE;;;II
2884;Emil Garleanu;Nucul lui Odobac;P29_ENGLISH_LITERATURE;;;III
2885;Emil Garleanu;Pe-atunci;P29_ENGLISH_LITERATURE;;;IV
2886;Emil Garleanu;Pe-atunci;P29_ENGLISH_LITERATURE;;;V
2887;Emil Strainu;Razboiul Ingerilor ;BL3_RELIGIONS_OF_THE_WORLD;;;I
2888;Emil Strainu;Razboiul Ingerilor 07 ;BL3_RELIGIONS_OF_THE_WORLD;;;II
2889;Emil Strainu;Spionajul psihotronic si campul de lupta mental;BL3_RELIGIONS_OF_THE_WORLD;;;III
2890;Emil Strainu;Spionajul psihotronic si campul de lupta mental09 ;BL3_RELIGIONS_OF_THE_WORLD;;;IV
2891;Emil Strainu;Statueta blestemata ;BL3_RELIGIONS_OF_THE_WORLD;;;V
2892;Emil Strainu;Statueta blestemata 07 ;BL3_RELIGIONS_OF_THE_WORLD;;;I
2893;Emil Strainu;Vederea Psi la distanta ;BL3_RELIGIONS_OF_THE_WORLD;;;II
2894;Emil Strainu;Vederea Psi la distanta 06 ;BL3_RELIGIONS_OF_THE_WORLD;;;III
2895;Emile Coue;Stapanirea de sine. Sanatatea prin autosugestie constienta;BL3_RELIGIONS_OF_THE_WORLD;;;IV
2896;Emile Coue;Stapanirea de sine. Sanatatea prin autosugestie constienta;BL3_RELIGIONS_OF_THE_WORLD;;;V
2897;Emile Gaboriau;Afacerea Boiscoran;P20_DRAMA;;;I
2898;Emile Gaboriau;Afacerea Boiscoran;P20_DRAMA;;;II
2899;Emile Gaboriau;Afacerea Lerouge;P20_DRAMA;;;III
2900;Emile Gaboriau;Afacerea Lerouge;P20_DRAMA;;;IV
2901;Emile Gaboriau;Domnul Lecoq;P20_DRAMA;;;I
2902;Emile Gaboriau;Domnul Lecoq;P20_DRAMA;;;II
2903;Emile Zola;Atacul de la moara;P14_LITERATURE_GENERAL;;;III
2904;Emile Zola;Atacul de la moara;P14_LITERATURE_GENERAL;;;IV
2905;Emile Zola;Banii;P14_LITERATURE_GENERAL;;;V
2906;Emile Zola;Banii;P14_LITERATURE_GENERAL;;;I
2907;Emile Zola;Bestia umana;P14_LITERATURE_GENERAL;;;II
2908;Emile Zola;Bestia umana;P14_LITERATURE_GENERAL;;;III
2909;Emile Zola;Bucuria de a trai;P14_LITERATURE_GENERAL;;;IV
2910;Emile Zola;Bucuria de a trai;P14_LITERATURE_GENERAL;;;V
2911;Emile Zola;Creatie;P14_LITERATURE_GENERAL;;;I
2912;Emile Zola;Creatie;P14_LITERATURE_GENERAL;;;II
2913;Emile Zola;Cucerirea orasului Plassans. Confesiunea lui Claude;P14_LITERATURE_GENERAL;;;III
2914;Emile Zola;Cucerirea orasului Plassans. Confesiunea lui Claude;P14_LITERATURE_GENERAL;;;IV
2915;Emile Zola;Doctorul Pascal;P14_LITERATURE_GENERAL;;;V
2916;Emile Zola;Doctorul Pascal;P14_LITERATURE_GENERAL;;;I
2917;Emile Zola;Excelenta sa Eugene Rougon;P14_LITERATURE_GENERAL;;;II
2918;Emile Zola;Excelenta sa Eugene Rougon;P14_LITERATURE_GENERAL;;;III
2919;Emile Zola;Fecunditate 1.1 ;P14_LITERATURE_GENERAL;;;IV
2920;Emile Zola;Fecunditate 1.1 ;P14_LITERATURE_GENERAL;;;V
2921;Emile Zola;Germinal;P14_LITERATURE_GENERAL;;;I
2922;Emile Zola;Germinal;P14_LITERATURE_GENERAL;;;II
2923;Emile Zola;Gervaise;P14_LITERATURE_GENERAL;;;III
2924;Emile Zola;Gervaise;P14_LITERATURE_GENERAL;;;IV
2925;Emile Zola;Greseala abatelui Mouret;P14_LITERATURE_GENERAL;;;V
2926;Emile Zola;Greseala abatelui Mouret;P14_LITERATURE_GENERAL;;;I
2927;Emile Zola;Haita;P14_LITERATURE_GENERAL;;;II
2928;Emile Zola;Haita;P14_LITERATURE_GENERAL;;;III
2929;Emile Zola;Izbanda familiei Rougon;P14_LITERATURE_GENERAL;;;IV
2930;Emile Zola;Izbanda familiei RougonN ;P14_LITERATURE_GENERAL;;;I
2931;Emile Zola;La paradisul femeilor;P14_LITERATURE_GENERAL;;;II
2932;Emile Zola;La Paradisul Femeilor;P14_LITERATURE_GENERAL;;;III
2933;Emile Zola;Madeleine Ferat;P14_LITERATURE_GENERAL;;;IV
2934;Emile Zola;Madeleine Ferat;P14_LITERATURE_GENERAL;;;V
2935;Emile Zola;Munca;P14_LITERATURE_GENERAL;;;I
2936;Emile Zola;Munca;P14_LITERATURE_GENERAL;;;II
2937;Emile Zola;Nana;P14_LITERATURE_GENERAL;;;III
2938;Emile Zola;Nana;P14_LITERATURE_GENERAL;;;IV
2939;Emile Zola;O pagina de dragoste;P14_LITERATURE_GENERAL;;;V
2940;Emile Zola;O pagina de dragoste;P14_LITERATURE_GENERAL;;;I
2941;Emile Zola;Pamantul;P14_LITERATURE_GENERAL;;;II
2942;Emile Zola;Pamantul;P14_LITERATURE_GENERAL;;;III
2943;Emile Zola;Pantecele Parisului;P14_LITERATURE_GENERAL;;;IV
2944;Emile Zola;Pantecele Parisului;P14_LITERATURE_GENERAL;;;V
2945;Emile Zola;Pot Bouille;P14_LITERATURE_GENERAL;;;I
2946;Emile Zola;Pot Bouille;P14_LITERATURE_GENERAL;;;II
2947;Emile Zola;Povestiri pentru Ninon 0.2 ;P14_LITERATURE_GENERAL;;;III
2948;Emile Zola;Povestiri pentru Ninon 0.2 08 ;P14_LITERATURE_GENERAL;;;IV
2949;Emile Zola;Prapadul;P14_LITERATURE_GENERAL;;;V
2950;Emile Zola;Prapadul;P14_LITERATURE_GENERAL;;;I
2951;Emile Zola;Therese Raquin;P14_LITERATURE_GENERAL;;;II
2952;Emile Zola;Therese Raquin;P14_LITERATURE_GENERAL;;;III
2953;Emile Zola;Visul;P14_LITERATURE_GENERAL;;;IV
2954;Emile Zola;Visul;P14_LITERATURE_GENERAL;;;V
2955;Emilia Pardo Bazan;Conacul din Ulloa;P14_LITERATURE_GENERAL;;;I
2956;Emilia Pardo Bazan;Conacul din Ulloa;P14_LITERATURE_GENERAL;;;II
2957;Emilia Pardo Bazan;Insolatie. Dor;P14_LITERATURE_GENERAL;;;III
2958;Emilia Pardo Bazan;Insolatie. Dor;P14_LITERATURE_GENERAL;;;IV
2959;Emilia Plugaru;Povesti;GR1_FOLKLORE;;;I
2960;Emilia Plugaru;Povesti;GR1_FOLKLORE;;;II
2961;Emilian Marinescu;Arhetipuri de resemnare ;P22_PROSE_FICTION;;;III
2962;Emilian Marinescu;Arhetipuri De Resemnare 09 ;P22_PROSE_FICTION;;;IV
2963;Emilianos;Martiriul monahal ;BL_RELIGION;;;V
2964;Emilianos;Martiriul Monahal 09 ;BL_RELIGION;;;I
2965;Emilie Loring;Cu acest inel;P40_LOVE_ROMANTIC;;;II
2966;Emilie Loring;Cu Acest Inel;P40_LOVE_ROMANTIC;;;III
2967;Emilio Calderon;Harta Creatorului;P29_ENGLISH_LITERATURE;;;IV
2968;Emilio Calderon;Harta Creatorului;P29_ENGLISH_LITERATURE;;;V
2969;Emilio Salgari;Minunile anului 2000 0.1 ;P22_PROSE_FICTION;;;I
2970;Emilio Salgari;Minunile anului 2000 0.1 09 ;P22_PROSE_FICTION;;;II
2971;Emilio Salgari;Sandokan. Tigrii din Mompracem;P44_YOUTH;;;III
2972;Emilio Salgari;Sandokan. Tigrii Din Mompracem;P44_YOUTH;;;IV
2973;Emily Bronte;La rascruce de vanturi;P29_ENGLISH_LITERATURE;;;V
2974;Emily Bronte;La rascruce de vanturi;P29_ENGLISH_LITERATURE;;;I
2975;Emily Elliott;Anotimpul vrajit;P40_LOVE_ROMANTIC;;;II
2976;Emily Elliott;Anotimpul vrajit;P40_LOVE_ROMANTIC;;;III
2977;Emily Giffin;Ceva de Imprumut ;P29_ENGLISH_LITERATURE;;;IV
2978;Emily Giffin;Ceva de Imprumut 09 ;P29_ENGLISH_LITERATURE;;;V
2979;Emily Gunnis;Fetita din scrisoare;P29_ENGLISH_LITERATURE;;;I
2980;Emily Gunnis;Fetita din scrisoare;P29_ENGLISH_LITERATURE;;;II
2981;Emily Henry;Iubirea care a rupt lumea In doua;P44_YOUTH;;;III
2982;Emily Henry;Iubirea care a rupt lumea In doua;P44_YOUTH;;;IV
2983;Emily St. John Mandel;Simfonia itineranta;P29_ENGLISH_LITERATURE;;;V
2984;Emily St. John Mandel;Simfonia itineranta;P29_ENGLISH_LITERATURE;;;I
2985;Emma Clayton;Racnetul;P41_ADVENTURE;;;II
2986;Emma Clayton;Racnetul;P41_ADVENTURE;;;III
2987;Emma Cline;Fetele;P29_ENGLISH_LITERATURE;;;IV
2988;Emma Cline;Fetele;P29_ENGLISH_LITERATURE;;;I
2989;Emma Donoghue;Camera;P44_YOUTH;;;II
2990;Emma Donoghue;Camera;P44_YOUTH;;;III
2991;Emma Drake;Spune adio trecutului;P40_LOVE_ROMANTIC;;;IV
2992;Emma Drake;Spune Adio Trecutului;P40_LOVE_ROMANTIC;;;V
2993;Emma Goldrick;Mireasa Latimore;P40_LOVE_ROMANTIC;;;I
2994;Emma Goldrick;Mireasa Latimore09 ;P40_LOVE_ROMANTIC;;;II
2995;Emma Healey;Elizabeth a disparut;P42_THRILLER;;;III
2996;Emma Healey;Elizabeth a disparut;P42_THRILLER;;;IV
2997;Emma Leslie;Greseala lui Tom Watking ;P29_ENGLISH_LITERATURE;;;V
2998;Emma Leslie;Greseala lui Tom Watking 09 ;P29_ENGLISH_LITERATURE;;;I
2999;Emma Sayle;In spatele mastii;P40_LOVE_ROMANTIC;;;II
3000;Emma Sayle;In spatele mastii;P40_LOVE_ROMANTIC;;;III
3001;Emma Straub;Soare si nori In Mallorca;P29_ENGLISH_LITERATURE;;;IV
3002;Emma Straub;Soare si nori In Mallorca;P29_ENGLISH_LITERATURE;;;V
3003;Emmanuel Robles;Anotimp zbuciumat;P40_LOVE_ROMANTIC;;;I
3004;Emmanuel Robles;Anotimp Zbuciumat;P40_LOVE_ROMANTIC;;;II
3005;Emmanuel Robles;Ceasul limpezirilor;P40_LOVE_ROMANTIC;;;III
3006;Emmanuel Robles;Ceasul Limpezirilor;P40_LOVE_ROMANTIC;;;IV
3007;Emmanuel Robles;Croaziera 0.1 ;P40_LOVE_ROMANTIC;;;V
3008;Emmanuel Robles;Croaziera 0.1 08 ;P40_LOVE_ROMANTIC;;;I
3009;Emmanuel Robles;O primavara In Italia;P40_LOVE_ROMANTIC;;;II
3010;Emmanuel Robles;O primavara In Italia;P40_LOVE_ROMANTIC;;;III
3011;Emmanuel Robles;Venetia, iarna;P40_LOVE_ROMANTIC;;;IV
3012;Emmanuel Robles;Venetia, iarna;P40_LOVE_ROMANTIC;;;V
3013;Enrique Vila Matas;O casa pentru totdeauna;P29_ENGLISH_LITERATURE;;;I
3014;Enrique Vila Matas;O casa pentru totdeauna1.0 ;P29_ENGLISH_LITERATURE;;;II
3015;Eoin Colfer;si Inca ceva;P22_PROSE_FICTION;;;III
3016;Eoin Colfer;si Inca ceva;P22_PROSE_FICTION;;;IV
3017;Eoin Colfer;Supranaturalistii;P41_ADVENTURE;;;I
3018;Eoin Colfer;Supranaturalistii;P41_ADVENTURE;;;II
3019;Eowyn Ivey;Copila de zapada;GR1_FOLKLORE;;;III
3020;Eowyn Ivey;Copila de zapada;GR1_FOLKLORE;;;IV
3021;Erasmus din Rotterdam;Elogiul nebuniei;P29_ENGLISH_LITERATURE;;;V
3022;Erasmus din Rotterdam;Elogiul nebuniei;P29_ENGLISH_LITERATURE;;;I
3023;Erhan Afyoncu;Suleyman Magnificul si sultana Hurrem;F1_HISTORY;;;II
3024;Erhan Afyoncu;Suleyman Magnificul si sultana Hurrem;F1_HISTORY;;;III
3025;Eric Ambler;Epitaf pentru un spion;P43_ACTION;;;IV
3026;Eric Ambler;Epitaf pentru un spion;P43_ACTION;;;V
3027;Eric Ambler;Erou fara glorie;P43_ACTION;;;I
3028;Eric Ambler;Erou fara glorie06 ;P43_ACTION;;;II
3029;Eric Brown;Meridian;P41_ADVENTURE;;;III
3030;Eric Brown;Meridian;P41_ADVENTURE;;;IV
3031;Eric Emmanuel Schmitt;Cea mai frumoasa carte din lume;P29_ENGLISH_LITERATURE;;;V
3032;Eric Emmanuel Schmitt;Cea mai frumoasa carte din lume;P29_ENGLISH_LITERATURE;;;I
3033;Eric Emmanuel Schmitt;Domnul Ibrahim si florile din Coran;P29_ENGLISH_LITERATURE;;;II
3034;Eric Emmanuel Schmitt;Domnul Ibrahim si florile din Coran;P29_ENGLISH_LITERATURE;;;III
3035;Eric Emmanuel Schmitt;Evanghelia dupa Pilat, urmata de jurnalul unui roman furat;P29_ENGLISH_LITERATURE;;;IV
3036;Eric Emmanuel Schmitt;Evanghelia dupa Pilat, urmata de jurnalul unui roman furat;P29_ENGLISH_LITERATURE;;;V
3037;Eric Emmanuel Schmitt;Femeia In fata oglinzii;P29_ENGLISH_LITERATURE;;;I
3038;Eric Emmanuel Schmitt;Femeia In fata oglinzii ;P29_ENGLISH_LITERATURE;;;II
3039;Eric Emmanuel Schmitt;Milarepa ;P29_ENGLISH_LITERATURE;;;III
3040;Eric Emmanuel Schmitt;Milarepa 06 ;P29_ENGLISH_LITERATURE;;;IV
3041;Eric Emmanuel Schmitt;Oscar si Tanti Roz;P29_ENGLISH_LITERATURE;;;V
3042;Eric Emmanuel Schmitt;Oscar si Tanti Roz;P29_ENGLISH_LITERATURE;;;I
3043;Eric Emmanuel Schmitt;Visatoarea din Ostende;P29_ENGLISH_LITERATURE;;;II
3044;Eric Emmanuel Schmitt;Visatoarea din Ostende;P29_ENGLISH_LITERATURE;;;III
3045;Eric Fottorino;Sarutari de cinema;P29_ENGLISH_LITERATURE;;;IV
3046;Eric Fottorino;Sarutari de cinema;P29_ENGLISH_LITERATURE;;;I
3047;Eric Frank Russell;Ma voi tarI In cortul tau ;P22_PROSE_FICTION;;;II
3048;Eric Frank Russell;Ma voi tarI In cortul tau ;P22_PROSE_FICTION;;;III
3049;Eric Frattini;100 de ani de Cosa Nostra;P41_ADVENTURE;;;IV
3050;Eric Frattini;100 de ani de Cosa Nostra;P41_ADVENTURE;;;V
3051;Eric Frattini;A cincea porunca;P41_ADVENTURE;;;I
3052;Eric Frattini;A cincea porunca;P41_ADVENTURE;;;II
3053;Eric Knight;Cine pierde castiga 0.1 ;P29_ENGLISH_LITERATURE;;;III
3054;Eric Knight;Cine pierde castiga 0.1 08 ;P29_ENGLISH_LITERATURE;;;IV
3055;Eric Knight;Mai presus de toate;P29_ENGLISH_LITERATURE;;;V
3056;Eric Knight;Mai presus de toate;P29_ENGLISH_LITERATURE;;;I
3057;Eric Lambert;sacalii din Tobruk ;P43_ACTION;;;II
3058;Eric Lambert;sacalii din Tobruk 08 ;P43_ACTION;;;III
3059;Eric Linklater;Vantul din luna;GR1_FOLKLORE;;;IV
3060;Eric Linklater;Vantul din luna;GR1_FOLKLORE;;;V
3061;Eric Pearl;Reconectarea;BL3_RELIGIONS_OF_THE_WORLD;;;I
3062;Eric Pearl;Reconectarea;BL3_RELIGIONS_OF_THE_WORLD;;;II
3063;Eric Pearl & Frederick Ponzlov;Solomon vorbeste;BL3_RELIGIONS_OF_THE_WORLD;;;III
3064;Eric Pearl & Frederick Ponzlov;Solomon vorbeste;BL3_RELIGIONS_OF_THE_WORLD;;;IV
3065;Eric van Lustbader;Inima neagra;P43_ACTION;;;V
3066;Eric van Lustbader;Inima neagra V1;P43_ACTION;;;I
3067;Eric van Lustbader;Inima neagra V2;P43_ACTION;;;II
3068;Eric van Lustbader;Inima neagra V2;P43_ACTION;;;III
3069;Eric van Lustbader;Jian;P43_ACTION;;;IV
3070;Eric van Lustbader;Jian 3.0 ;P43_ACTION;;;V
3071;Eric van Lustbader;Sarutul frantuzesc;P43_ACTION;;;I
3072;Eric van Lustbader;Sarutul frantuzesc;P43_ACTION;;;II
3073;Eric van Lustbader;Sarutul frantuzesc V1;P43_ACTION;;;III
3074;Eric van Lustbader;Sarutul frantuzesc V2;P43_ACTION;;;IV
3075;Eric van Lustbader;Shan;P43_ACTION;;;I
3076;Eric van Lustbader;Shan;P43_ACTION;;;II
3077;Eric van Lustbader;Shan 1.1 ;P43_ACTION;;;III
3078;Eric van Lustbader;Shan 3.0 ;P43_ACTION;;;IV
3079;Eric van Lustbader;Sirene;P43_ACTION;;;V
3080;Eric van Lustbader;Sirene V1;P43_ACTION;;;I
3081;Eric van Lustbader;Sirene V2;P43_ACTION;;;II
3082;Eric van Lustbader;Sirene V2;P43_ACTION;;;III
3083;Eric Vuillard;Ordinea de zi;P29_ENGLISH_LITERATURE;;;IV
3084;Eric Vuillard;Ordinea de zi;P29_ENGLISH_LITERATURE;;;V
3085;Eric Wilson & Theresa Preston;October baby;P29_ENGLISH_LITERATURE;;;I
3086;Eric Wilson & Theresa Preston;October baby;P29_ENGLISH_LITERATURE;;;II
3087;Erica Sommer;Pretul paradisului;P40_LOVE_ROMANTIC;;;III
3088;Erica Sommer;Pretul paradisului;P40_LOVE_ROMANTIC;;;IV
3089;Erica Sommer;Un covor de perle;P40_LOVE_ROMANTIC;;;V
3090;Erica Sommer;Un Covor De Perle;P40_LOVE_ROMANTIC;;;I
3091;Erich Maria Remarque;Arcul de triumf;P43_ACTION;;;II
3092;Erich Maria Remarque;Arcul de triumf;P43_ACTION;;;III
3093;Erich Maria Remarque;Cuibul visurilor;P43_ACTION;;;IV
3094;Erich Maria Remarque;Cuibul visurilor;P43_ACTION;;;V
3095;Erich Maria Remarque;Gam 1.1 ;P43_ACTION;;;I
3096;Erich Maria Remarque;Gam 1.1 ;P43_ACTION;;;II
3097;Erich Maria Remarque;Iubeste pe aproapele tau;P43_ACTION;;;III
3098;Erich Maria Remarque;Iubeste pe aproapele tau;P43_ACTION;;;IV
3099;Erich Maria Remarque;Nimic nou pe frontul de vest;P43_ACTION;;;V
3100;Erich Maria Remarque;Nimic nou pe frontul de vest;P43_ACTION;;;I
3101;Erich Maria Remarque;Obeliscul negru;P43_ACTION;;;II
3102;Erich Maria Remarque;Obeliscul negru;P43_ACTION;;;III
3103;Erich Maria Remarque;Soroc de viata si soroc de moarte;P43_ACTION;;;IV
3104;Erich Maria Remarque;Soroc de viata si soroc de moarte;P43_ACTION;;;I
3105;Erich Maria Remarque;Trei camarazi;P43_ACTION;;;II
3106;Erich Maria Remarque;Trei camarazi;P43_ACTION;;;III
3107;Erich Maria Remarque;Zeii sunt singuri;P43_ACTION;;;IV
3108;Erich Maria Remarque;Zeii sunt singuri 1.1 ;P43_ACTION;;;V
3109;Erich Segal;Acte de credinta;P40_LOVE_ROMANTIC;;;I
3110;Erich Segal;Acte de credinta;P40_LOVE_ROMANTIC;;;II
3111;Erich Segal;Barbat, femeie, copil;P40_LOVE_ROMANTIC;;;III
3112;Erich Segal;Barbat, femeie, copil;P40_LOVE_ROMANTIC;;;IV
3113;Erich Segal;Doctorii;P40_LOVE_ROMANTIC;;;V
3114;Erich Segal;Doctorii;P40_LOVE_ROMANTIC;;;I
3115;Erich Segal;Poveste de iubire;P40_LOVE_ROMANTIC;;;II
3116;Erich Segal;Poveste De Iubire;P40_LOVE_ROMANTIC;;;III
3117;Erich Segal;Premii;P40_LOVE_ROMANTIC;;;IV
3118;Erich Segal;Premii;P40_LOVE_ROMANTIC;;;V
3119;Erich Segal;Promotia;P40_LOVE_ROMANTIC;;;I
3120;Erich Segal;Promotia;P40_LOVE_ROMANTIC;;;II
3121;Erich Segal;Psihiatria sub dictatura comunista;BK1_PSYCHIATRY;;;III
3122;Erich Segal;Psihiatria sub dictatura comunista;BK1_PSYCHIATRY;;;IV
3123;Erich Segal;Singura iubire;P40_LOVE_ROMANTIC;;;V
3124;Erich Segal;Singura Iubire;P40_LOVE_ROMANTIC;;;I
3125;Erich von Daniken;Amintiri despre viitor 3.0 ;P47_MYSTERY;;;II
3126;Erich von Daniken;Amintiri despre viitor 3.0 ;P47_MYSTERY;;;III
3127;Erich von Daniken;Amurgul zeilor 2012;P47_MYSTERY;;;IV
3128;Erich von Daniken;Amurgul zeilor 2012;P47_MYSTERY;;;V
3129;Erich von Daniken;Carele zeilor;P47_MYSTERY;;;I
3130;Erich von Daniken;Intoarcerea la stele;P47_MYSTERY;;;II
3131;Erich von Daniken;Ipoteza extraterestra 0.2 ;P47_MYSTERY;;;III
3132;Erich von Daniken;Ipoteza extraterestra 0.2 06 ;P47_MYSTERY;;;IV
3133;Erich von Daniken;Istoria se Insala 0.3 ;P47_MYSTERY;;;I
3134;Erich von Daniken;Istoria se Insala 0.3 ;P47_MYSTERY;;;II
3135;Erich von Daniken;Kiribati;P47_MYSTERY;;;III
3136;Erich von Daniken;Kiribati07 ;P47_MYSTERY;;;IV
3137;Erich von Daniken;Ochii sfinxului;P47_MYSTERY;;;V
3138;Erich von Daniken;Ochii sfinxului07 ;P47_MYSTERY;;;I
3139;Erich von Daniken;Odiseea zeilor;P47_MYSTERY;;;II
3140;Erich von Daniken;Odiseea zeilor;P47_MYSTERY;;;III
3141;Erik Simon;Exod In tara fagaduintei ;P22_PROSE_FICTION;;;IV
3142;Erik Simon;Exod In tara fagaduintei ;P22_PROSE_FICTION;;;V
3143;Erik Valeur;Al saptelea copil;P42_THRILLER;;;I
3144;Erik Valeur;Al saptelea copil;P42_THRILLER;;;II
3145;Erin Morgenstern;Circul noptii;P22_PROSE_FICTION;;;III
3146;Erin Morgenstern;Circul noptii;P22_PROSE_FICTION;;;IV
3147;Erle Cox;Sfera de aur;P22_PROSE_FICTION;;;V
3148;Erle Cox;Sfera De Aur;P22_PROSE_FICTION;;;I
3149;Erle Stanley Gardner;Dormitoarele au ferestre;P20_DRAMA;;;II
3150;Erle Stanley Gardner;Dormitoarele au ferestre;P20_DRAMA;;;III
3151;Ermanno Cavazzoni;Calendarul imbecililor ;P29_ENGLISH_LITERATURE;;;IV
3152;Ermanno Cavazzoni;Calendarul imbecililor 08 ;P29_ENGLISH_LITERATURE;;;V
3153;Erna Dreyszas;Rodney, copilul de tigan ;P29_ENGLISH_LITERATURE;;;I
3154;Erna Dreyszas;Rodney, copilul de tigan 06 ;P29_ENGLISH_LITERATURE;;;II
3155;Ernest Cline;Armada;P22_PROSE_FICTION;;;III
3156;Ernest Cline;Armada;P22_PROSE_FICTION;;;IV
3157;Ernest Cline;Ready player one;P22_PROSE_FICTION;;;V
3158;Ernest Cline;Ready Player One;P22_PROSE_FICTION;;;I
3159;Ernest Hemingway;A avea si a nu avea;P14_LITERATURE_GENERAL;;;II
3160;Ernest Hemingway;A avea si a nu avea;P14_LITERATURE_GENERAL;;;III
3161;Ernest Hemingway;Adio, arme;P14_LITERATURE_GENERAL;;;IV
3162;Ernest Hemingway;Adio, Arme;P14_LITERATURE_GENERAL;;;I
3163;Ernest Hemingway;Batranul si marea;P14_LITERATURE_GENERAL;;;II
3164;Ernest Hemingway;Batranul si marea;P14_LITERATURE_GENERAL;;;III
3165;Ernest Hemingway;Castigatorul nu ia nimic;P14_LITERATURE_GENERAL;;;IV
3166;Ernest Hemingway;Castigatorul nu ia nimic;P14_LITERATURE_GENERAL;;;V
3167;Ernest Hemingway;Fiesta;P14_LITERATURE_GENERAL;;;I
3168;Ernest Hemingway;Fiesta;P14_LITERATURE_GENERAL;;;II
3169;Ernest Hemingway;Insulele lui Thomas Hudson;P14_LITERATURE_GENERAL;;;III
3170;Ernest Hemingway;Insulele Lui Thomas Hudson;P14_LITERATURE_GENERAL;;;IV
3171;Ernest Hemingway;Nuvele ;P14_LITERATURE_GENERAL;;;V
3172;Ernest Hemingway;Nuvele ;P14_LITERATURE_GENERAL;;;I
3173;Ernest Hemingway;Pentru cine bat clopotele;P14_LITERATURE_GENERAL;;;II
3174;Ernest Hemingway;Pentru Cine Bat Clopotele;P14_LITERATURE_GENERAL;;;III
3175;Ernest Hemingway;Povestire africana;P14_LITERATURE_GENERAL;;;IV
3176;Ernest Hemingway;Povestire africana09 ;P14_LITERATURE_GENERAL;;;V
3177;Ernest Hemingway;Sarbatoarea de neuitat;P14_LITERATURE_GENERAL;;;I
